288066822640195 0.0027
288066995906458 0.0034
288067169175666 0.0033
288067342402428 0.0028
288067515574394 0.0035
288067688791618 0.0028
288067861884050 0.0035
288068035048454 0.0028
288068208291385 0.0034
288068381627036 0.0028
288068554601041 0.0035
288068727912638 0.0028
288068901014646 0.0028
288069074001823 0.0034
288069247364031 0.0029
288069420526307 0.0034
288069593739826 0.0028
288069767255830 0.0035
288069940081250 0.0028
288070113290114 0.0045
288070286504868 0.0038
288070459631633 0.0049
288070632960064 0.0053
288070806070223 0.0058
288070979188210 0.0065
288071152438646 0.0060
288071325562599 0.0065
288071498855747 0.0058
288071671993361 0.0064
288071845125655 0.0058
288072018302295 0.0064
288072191549311 0.0059
288072364642978 0.0064
288072538272678 0.0059
288072711100929 0.0058
288072884264725 0.0065
288073057512957 0.0058
288073230624617 0.0064
288073403786646 0.0059
288073577028209 0.0065
288073750215470 0.0057
288073923355155 0.0065
288074096553664 0.0058
288074269713527 0.0064
288074442947547 0.0065
288074615991857 0.0059
288074789272707 0.0064
288074962454192 0.0059
288075135689219 0.0064
288075308825940 0.0059
288075482027109 0.0065
288075655252218 0.0059
288075828381111 0.0065
288076001657254 0.0059
288076174837732 0.0065
288076347900828 0.0066
288076521174330 0.0059
288076694374663 0.0065
288076867568023 0.0059
288077040774892 0.0065
288077213853093 0.0060
288077387053768 0.0064
288077560321988 0.0057
288077733407846 0.0064
288077906601529 0.0059
288078079855575 0.0065
288078252967235 0.0064
288078426218469 0.0060
288078599363645 0.0064
288078772562610 0.0059
288078945762981 0.0065
288079119369615 0.0059
288079292085918 0.0066
288079465506955 0.0059
288079638453752 0.0066
288079811671850 0.0060
288079984959659 0.0059
288080157852159 0.0066
288080331160616 0.0060
288080504436873 0.0066
288080677574487 0.0060
288080850799748 0.0066
288081023991284 0.0059
288081197211738 0.0065
288081370356192 0.0060
288081543551167 0.0066
288081716642079 0.0060
288081889925290 0.0059
288082063095983 0.0066
288082236301180 0.0060
288082409473431 0.0065
288082582596966 0.0059
288082755776418 0.0066
288082929079959 0.0059
288083102240810 0.0065
288083275343350 0.0058
288083448606269 0.0065
288083621714642 0.0059
288083794955179 0.0059
288083968171776 0.0066
288084141262080 0.0060
288084314560016 0.0065
288084487695787 0.0060
288084660823426 0.0066
288084834031663 0.0059
288085007551771 0.0065
288085180433792 0.0060
288085353694811 0.0066
288085526747457 0.0067
288085699953590 0.0060
288085873172842 0.0066
288086046304813 0.0061
288086219497641 0.0067
288086392774240 0.0061
288086565824511 0.0066
288086739100008 0.0061
288086912288029 0.0068
288087085452718 0.0056
288087258653469 0.0037
288087431858362 0.0035
288087604967704 0.0031
288087778214112 0.0038
288087951390923 0.0030
288088124564029 0.0036
288088297761854 0.0029
288088470938760 0.0035
288088644116692 0.0029
288088817286777 0.0037
288088990449471 0.0031
288089163702510 0.0036
288089336893324 0.0036
288089510040647 0.0031
288089683252038 0.0037
288089856429153 0.0029
288090029563138 0.0034
288090202800559 0.0030
