237116963180016 0.0029
237117136909214 0.0022
237117309728003 0.0028
237117482890279 0.0023
237117656108852 0.0027
237117829257961 0.0021
237118002437242 0.0022
237118175485656 0.0028
237118348807223 0.0020
237118522015821 0.0027
237118695237415 0.0021
237118868368303 0.0027
237119041727210 0.0021
237119214797032 0.0029
237119387892694 0.0022
237119561170642 0.0028
237119734345154 0.0021
237119907469487 0.0021
237120080717548 0.0031
237120253871578 0.0028
237120427032106 0.0038
237120600282466 0.0036
237120773380997 0.0053
237120946584655 0.0045
237121119825344 0.0053
237121292972496 0.0046
237121466201690 0.0053
237121639348443 0.0046
237121837276003 0.0046
237122010441490 0.0052
237122183659968 0.0046
237122356938733 0.0052
237122530003843 0.0047
237122703145903 0.0053
237122876427271 0.0047
237123049548393 0.0054
237123222800140 0.0047
237123420688693 0.0048
237123593913156 0.0053
237123767030003 0.0047
237123940220950 0.0054
237124113461563 0.0048
237124286576928 0.0054
237124459829093 0.0048
237124633028096 0.0055
237124806145323 0.0047
237125004057721 0.0048
237125177252924 0.0052
237125350492283 0.0047
237125523624007 0.0053
237125696811249 0.0047
237125870076410 0.0054
237126043997152 0.0047
237126216378219 0.0054
237126389603974 0.0047
237126587536778 0.0047
237126760658223 0.0052
237126933934708 0.0047
237127107086192 0.0054
237127280471186 0.0046
237127453092323 0.0054
237127627057601 0.0046
237127799767691 0.0052
237127973049971 0.0049
237128170880441 0.0047
237128344106443 0.0052
237128517251866 0.0047
237128690323270 0.0053
237128863671418 0.0047
237129036812680 0.0054
237129210012766 0.0048
237129383564167 0.0053
237129556366445 0.0048
237129754289331 0.0046
237129927441062 0.0053
237130100748023 0.0048
237130273841709 0.0053
237130447105312 0.0048
237130620276860 0.0052
237130793361920 0.0023
237130966635688 0.0030
237131139832202 0.0024
237131337755297 0.0023
237131510966992 0.0029
237131684094479 0.0022
237131857267547 0.0030
237132030436416 0.0023
237132203620903 0.0029
237132376854638 0.0023
237132549993810 0.0029
237132723263512 0.0022
237132921144180 0.0023
237133094353443 0.0027
237133267511235 0.0022
237133440671592 0.0029
237133613935803 0.0022
237133787049629 0.0029
